fibrosis_type,fiber_angle_deg,density,seed,atpi,final_time_ms
uniform,0,0.95,83746,2.0,0.0
uniform,0,0.95,86361,2.0,0.0
uniform,0,0.95,42449,2.0,0.0
uniform,0,0.95,253,2.0,0.0
uniform,0,0.95,94754,2.0,0.0
uniform,0,0.95,91205,2.0,0.0
uniform,0,0.95,59127,2.0,0.0
uniform,0,0.95,78940,2.0,0.0
uniform,0,0.95,68847,2.0,0.0
uniform,0,0.95,55604,2.0,0.0
uniform,0,0.95,99258,2.0,0.0
uniform,0,0.95,44717,2.0,0.0
uniform,0,0.95,85405,2.0,0.0
uniform,0,0.95,15192,2.0,0.0
uniform,0,0.95,63894,2.0,0.0
uniform,0,0.95,57098,2.0,0.0
uniform,0,0.95,11035,2.0,0.0
uniform,0,0.95,61603,2.0,0.0
uniform,0,0.95,5779,2.0,0.0
uniform,0,0.95,30615,2.0,0.0
uniform,0,0.95,35184,2.0,0.0
uniform,0,0.95,52447,2.0,0.0
uniform,0,0.95,19117,2.0,0.0
uniform,0,0.95,18934,2.0,0.0
uniform,0,0.95,28902,2.0,0.0
uniform,0,0.95,11524,2.0,0.0
uniform,30,0.05,45240,2.0,0.0
uniform,30,0.05,23230,2.0,0.0
uniform,30,0.05,65155,2.0,0.0
uniform,30,0.05,82809,2.0,0.0
uniform,30,0.05,5677,2.0,0.0
uniform,30,0.05,52796,2.0,0.0
uniform,30,0.05,46897,2.0,0.0
uniform,30,0.05,90559,2.0,0.0
uniform,30,0.05,38775,2.0,0.0
uniform,30,0.05,16756,2.0,0.0
uniform,30,0.05,29551,2.0,0.0
uniform,30,0.05,73575,2.0,0.0
uniform,30,0.05,1104,2.0,0.0
uniform,30,0.05,90527,2.0,0.0
uniform,30,0.05,98995,2.0,0.0
uniform,30,0.05,35564,2.0,0.0
uniform,30,0.05,87119,2.0,0.0
uniform,30,0.05,81477,2.0,0.0
uniform,30,0.05,5862,2.0,0.0
uniform,30,0.05,66578,2.0,0.0
uniform,30,0.05,82077,2.0,0.0
uniform,30,0.05,24294,2.0,0.0
uniform,30,0.05,68937,2.0,0.0
uniform,30,0.05,78434,2.0,0.0
uniform,30,0.05,49941,2.0,0.0
uniform,30,0.05,77737,2.0,0.0
uniform,30,0.05,71425,2.0,0.0
uniform,30,0.05,49360,2.0,0.0
uniform,30,0.05,87525,2.0,0.0
uniform,30,0.05,58591,2.0,0.0
uniform,30,0.05,25439,2.0,0.0
uniform,30,0.05,62885,2.0,0.0
uniform,30,0.05,56,2.0,0.0
uniform,30,0.05,51267,2.0,0.0
uniform,30,0.05,40086,2.0,0.0
uniform,30,0.05,46016,2.0,0.0
uniform,30,0.05,38158,2.0,0.0
uniform,30,0.05,78286,2.0,0.0
uniform,30,0.05,45588,2.0,0.0
uniform,30,0.05,31886,2.0,0.0
uniform,30,0.05,4383,2.0,0.0
uniform,30,0.05,33200,2.0,0.0
uniform,30,0.05,65344,2.0,0.0
uniform,30,0.05,61010,2.0,0.0
uniform,30,0.05,47678,2.0,0.0
uniform,30,0.05,66684,2.0,0.0
uniform,30,0.05,76232,2.0,0.0
uniform,30,0.05,26255,2.0,0.0
uniform,30,0.05,73096,2.0,0.0
uniform,30,0.05,43438,2.0,0.0
uniform,30,0.05,5098,2.0,0.0
uniform,30,0.05,16858,2.0,0.0
uniform,30,0.05,31828,2.0,0.0
uniform,30,0.05,18561,2.0,0.0
uniform,30,0.05,37106,2.0,0.0
uniform,30,0.05,95865,2.0,0.0
uniform,30,0.05,6797,2.0,0.0
uniform,30,0.05,85634,2.0,0.0
uniform,30,0.05,3677,2.0,0.0
uniform,30,0.05,94215,2.0,0.0
uniform,30,0.05,67389,2.0,0.0
uniform,30,0.05,58477,2.0,0.0
uniform,30,0.05,41169,2.0,0.0
uniform,30,0.05,44373,2.0,0.0
uniform,30,0.05,13391,2.0,0.0
uniform,30,0.05,13265,2.0,0.0
uniform,30,0.05,92885,2.0,0.0
uniform,30,0.05,56788,2.0,0.0
uniform,30,0.05,44442,2.0,0.0
uniform,30,0.05,29545,2.0,0.0
uniform,30,0.05,4443,2.0,0.0
uniform,30,0.05,39454,2.0,0.0
uniform,30,0.05,10608,2.0,0.0
uniform,30,0.05,86974,2.0,0.0
uniform,30,0.05,83746,2.0,0.0
uniform,30,0.05,86361,2.0,0.0
uniform,30,0.05,42449,2.0,0.0
uniform,30,0.05,253,2.0,0.0
uniform,30,0.05,94754,2.0,0.0
uniform,30,0.05,91205,2.0,0.0
uniform,30,0.05,59127,2.0,0.0
uniform,30,0.05,78940,2.0,0.0
uniform,30,0.05,68847,2.0,0.0
uniform,30,0.05,55604,2.0,0.0
uniform,30,0.05,99258,2.0,0.0
uniform,30,0.05,44717,2.0,0.0
uniform,30,0.05,85405,2.0,0.0
uniform,30,0.05,15192,2.0,0.0
uniform,30,0.05,63894,2.0,0.0
uniform,30,0.05,57098,2.0,0.0
uniform,30,0.05,11035,2.0,0.0
uniform,30,0.05,61603,2.0,0.0
uniform,30,0.05,5779,2.0,0.0
uniform,30,0.05,30615,2.0,0.0
uniform,30,0.05,35184,2.0,0.0
uniform,30,0.05,52447,2.0,0.0
uniform,30,0.05,19117,2.0,0.0
uniform,30,0.05,18934,2.0,0.0
uniform,30,0.05,28902,2.0,0.0
uniform,30,0.05,11524,2.0,0.0
uniform,30,0.1,45240,2.0,0.0
uniform,30,0.1,23230,2.0,0.0
uniform,30,0.1,65155,2.0,0.0
uniform,30,0.1,82809,2.0,0.0
uniform,30,0.1,5677,2.0,0.0
uniform,30,0.1,52796,2.0,0.0
uniform,30,0.1,46897,2.0,0.0
uniform,30,0.1,90559,2.0,0.0
uniform,30,0.1,38775,2.0,0.0
uniform,30,0.1,16756,2.0,0.0
uniform,30,0.1,29551,2.0,0.0
uniform,30,0.1,73575,2.0,0.0
uniform,30,0.1,1104,2.0,0.0
uniform,30,0.1,90527,2.0,0.0
uniform,30,0.1,98995,2.0,0.0
uniform,30,0.1,35564,2.0,0.0
uniform,30,0.1,87119,2.0,0.0
uniform,30,0.1,81477,2.0,0.0
uniform,30,0.1,5862,2.0,0.0
uniform,30,0.1,66578,2.0,0.0
uniform,30,0.1,82077,2.0,0.0
uniform,30,0.1,24294,2.0,0.0
uniform,30,0.1,68937,2.0,0.0
uniform,30,0.1,78434,2.0,0.0
uniform,30,0.1,49941,2.0,0.0
uniform,30,0.1,77737,2.0,0.0
uniform,30,0.1,71425,2.0,0.0
uniform,30,0.1,49360,2.0,0.0
uniform,30,0.1,87525,2.0,0.0
uniform,30,0.1,58591,2.0,0.0
uniform,30,0.1,25439,2.0,0.0
uniform,30,0.1,62885,2.0,0.0
uniform,30,0.1,56,2.0,0.0
uniform,30,0.1,51267,2.0,0.0
uniform,30,0.1,40086,2.0,0.0
uniform,30,0.1,46016,2.0,0.0
uniform,30,0.1,38158,2.0,0.0
uniform,30,0.1,78286,2.0,0.0
uniform,30,0.1,45588,2.0,0.0
uniform,30,0.1,31886,2.0,0.0
uniform,30,0.1,4383,2.0,0.0
uniform,30,0.1,33200,2.0,0.0
uniform,30,0.1,65344,2.0,0.0
uniform,30,0.1,61010,2.0,0.0
uniform,30,0.1,47678,2.0,0.0
uniform,30,0.1,66684,2.0,0.0
uniform,30,0.1,76232,2.0,0.0
uniform,30,0.1,26255,2.0,0.0
uniform,30,0.1,73096,2.0,0.0
uniform,30,0.1,43438,2.0,0.0
uniform,30,0.1,5098,2.0,0.0
uniform,30,0.1,16858,2.0,0.0
uniform,30,0.1,31828,2.0,0.0
uniform,30,0.1,18561,2.0,0.0
uniform,30,0.1,37106,2.0,0.0
uniform,30,0.1,95865,2.0,0.0
uniform,30,0.1,6797,2.0,0.0
uniform,30,0.1,85634,2.0,0.0
uniform,30,0.1,3677,2.0,0.0
uniform,30,0.1,94215,2.0,0.0
uniform,30,0.1,67389,2.0,0.0
uniform,30,0.1,58477,2.0,0.0
uniform,30,0.1,41169,2.0,0.0
uniform,30,0.1,44373,2.0,0.0
uniform,30,0.1,13391,2.0,0.0
uniform,30,0.1,13265,2.0,0.0
uniform,30,0.1,92885,2.0,0.0
uniform,30,0.1,56788,2.0,0.0
uniform,30,0.1,44442,2.0,0.0
uniform,30,0.1,29545,2.0,0.0
uniform,30,0.1,4443,2.0,0.0
uniform,30,0.1,39454,2.0,0.0
uniform,30,0.1,10608,2.0,0.0
uniform,30,0.1,86974,2.0,0.0
uniform,30,0.1,83746,2.0,0.0
uniform,30,0.1,86361,2.0,0.0
uniform,30,0.1,42449,2.0,0.0
uniform,30,0.1,253,2.0,0.0
uniform,30,0.1,94754,2.0,0.0
uniform,30,0.1,91205,2.0,0.0
uniform,30,0.1,59127,2.0,0.0
uniform,30,0.1,78940,2.0,0.0
uniform,30,0.1,68847,2.0,0.0
uniform,30,0.1,55604,2.0,0.0
uniform,30,0.1,99258,2.0,0.0
uniform,30,0.1,44717,2.0,0.0
uniform,30,0.1,85405,2.0,0.0
uniform,30,0.1,15192,2.0,0.0
uniform,30,0.1,63894,2.0,0.0
uniform,30,0.1,57098,2.0,0.0
uniform,30,0.1,11035,2.0,0.0
uniform,30,0.1,61603,2.0,0.0
uniform,30,0.1,5779,2.0,0.0
uniform,30,0.1,30615,2.0,0.0
uniform,30,0.1,35184,2.0,0.0
uniform,30,0.1,52447,2.0,0.0
uniform,30,0.1,19117,2.0,0.0
uniform,30,0.1,18934,2.0,0.0
uniform,30,0.1,28902,2.0,0.0
uniform,30,0.1,11524,2.0,0.0
uniform,30,0.15,45240,2.0,0.0
uniform,30,0.15,23230,2.0,0.0
uniform,30,0.15,65155,2.0,0.0
uniform,30,0.15,82809,2.0,0.0
uniform,30,0.15,5677,2.0,0.0
uniform,30,0.15,52796,2.0,0.0
uniform,30,0.15,46897,2.0,0.0
uniform,30,0.15,90559,2.0,0.0
uniform,30,0.15,38775,2.0,0.0
uniform,30,0.15,16756,2.0,0.0
uniform,30,0.15,29551,2.0,0.0
uniform,30,0.15,73575,2.0,0.0
uniform,30,0.15,1104,2.0,0.0
uniform,30,0.15,90527,2.0,0.0
uniform,30,0.15,98995,2.0,0.0
uniform,30,0.15,35564,2.0,0.0
uniform,30,0.15,87119,2.0,0.0
uniform,30,0.15,81477,2.0,0.0
uniform,30,0.15,5862,2.0,0.0
uniform,30,0.15,66578,2.0,0.0
uniform,30,0.15,82077,2.0,0.0
uniform,30,0.15,24294,2.0,0.0
uniform,30,0.15,68937,2.0,0.0
uniform,30,0.15,78434,2.0,0.0
uniform,30,0.15,49941,2.0,0.0
uniform,30,0.15,77737,2.0,0.0
uniform,30,0.15,71425,2.0,0.0
uniform,30,0.15,49360,2.0,0.0
uniform,30,0.15,87525,2.0,0.0
uniform,30,0.15,58591,2.0,0.0
uniform,30,0.15,25439,2.0,0.0
uniform,30,0.15,62885,2.0,0.0
uniform,30,0.15,56,2.0,0.0
uniform,30,0.15,51267,2.0,0.0
uniform,30,0.15,40086,2.0,0.0
uniform,30,0.15,46016,2.0,0.0
uniform,30,0.15,38158,2.0,0.0
uniform,30,0.15,78286,2.0,0.0
uniform,30,0.15,45588,2.0,0.0
uniform,30,0.15,31886,2.0,0.0
uniform,30,0.15,4383,2.0,0.0
uniform,30,0.15,33200,2.0,0.0
uniform,30,0.15,65344,2.0,0.0
uniform,30,0.15,61010,2.0,0.0
uniform,30,0.15,47678,2.0,0.0
uniform,30,0.15,66684,2.0,0.0
uniform,30,0.15,76232,2.0,0.0
uniform,30,0.15,26255,2.0,0.0
uniform,30,0.15,73096,2.0,0.0
uniform,30,0.15,43438,2.0,0.0
uniform,30,0.15,5098,2.0,0.0
uniform,30,0.15,16858,2.0,0.0
uniform,30,0.15,31828,2.0,0.0
uniform,30,0.15,18561,2.0,0.0
uniform,30,0.15,37106,2.0,0.0
uniform,30,0.15,95865,2.0,0.0
uniform,30,0.15,6797,2.0,0.0
uniform,30,0.15,85634,2.0,0.0
uniform,30,0.15,3677,2.0,0.0
uniform,30,0.15,94215,2.0,0.0
uniform,30,0.15,67389,2.0,0.0
uniform,30,0.15,58477,2.0,0.0
uniform,30,0.15,41169,2.0,0.0
uniform,30,0.15,44373,2.0,0.0
uniform,30,0.15,13391,2.0,0.0
uniform,30,0.15,13265,2.0,0.0
uniform,30,0.15,92885,2.0,0.0
uniform,30,0.15,56788,2.0,0.0
uniform,30,0.15,44442,2.0,0.0
uniform,30,0.15,29545,2.0,0.0
uniform,30,0.15,4443,2.0,0.0
uniform,30,0.15,39454,2.0,0.0
uniform,30,0.15,10608,2.0,0.0
uniform,30,0.15,86974,2.0,0.0
uniform,30,0.15,83746,2.0,0.0
uniform,30,0.15,86361,2.0,0.0
uniform,30,0.15,42449,2.0,0.0
uniform,30,0.15,253,2.0,0.0
uniform,30,0.15,94754,2.0,0.0
uniform,30,0.15,91205,2.0,0.0
uniform,30,0.15,59127,2.0,0.0
uniform,30,0.15,78940,2.0,0.0
uniform,30,0.15,68847,2.0,0.0
uniform,30,0.15,55604,2.0,0.0
uniform,30,0.15,99258,2.0,0.0
uniform,30,0.15,44717,2.0,0.0
uniform,30,0.15,85405,2.0,0.0
uniform,30,0.15,15192,2.0,0.0
uniform,30,0.15,63894,2.0,0.0
uniform,30,0.15,57098,2.0,0.0
uniform,30,0.15,11035,2.0,0.0
uniform,30,0.15,61603,2.0,0.0
uniform,30,0.15,5779,2.0,0.0
uniform,30,0.15,30615,2.0,0.0
uniform,30,0.15,35184,2.0,0.0
uniform,30,0.15,52447,2.0,0.0
uniform,30,0.15,19117,2.0,0.0
uniform,30,0.15,18934,2.0,0.0
uniform,30,0.15,28902,2.0,0.0
uniform,30,0.15,11524,2.0,0.0
uniform,30,0.2,45240,2.0,0.0
uniform,30,0.2,23230,2.0,0.0
uniform,30,0.2,65155,2.0,0.0
uniform,30,0.2,82809,2.0,0.0
uniform,30,0.2,5677,2.0,0.0
uniform,30,0.2,52796,2.0,0.0
uniform,30,0.2,46897,2.0,0.0
uniform,30,0.2,90559,2.0,0.0
uniform,30,0.2,38775,2.0,0.0
uniform,30,0.2,16756,2.0,0.0
uniform,30,0.2,29551,2.0,0.0
uniform,30,0.2,73575,2.0,0.0
uniform,30,0.2,1104,2.0,0.0
uniform,30,0.2,90527,2.0,0.0
uniform,30,0.2,98995,2.0,0.0
uniform,30,0.2,35564,2.0,0.0
uniform,30,0.2,87119,2.0,0.0
uniform,30,0.2,81477,2.0,0.0
uniform,30,0.2,5862,2.0,0.0
uniform,30,0.2,66578,2.0,0.0
uniform,30,0.2,82077,2.0,0.0
uniform,30,0.2,24294,2.0,0.0
uniform,30,0.2,68937,2.0,0.0
uniform,30,0.2,78434,2.0,0.0
uniform,30,0.2,49941,2.0,0.0
uniform,30,0.2,77737,2.0,0.0
uniform,30,0.2,71425,2.0,0.0
uniform,30,0.2,49360,2.0,0.0
uniform,30,0.2,87525,2.0,0.0
uniform,30,0.2,58591,2.0,0.0
uniform,30,0.2,25439,2.0,0.0
uniform,30,0.2,62885,2.0,0.0
uniform,30,0.2,56,2.0,0.0
uniform,30,0.2,51267,2.0,0.0
uniform,30,0.2,40086,2.0,0.0
uniform,30,0.2,46016,2.0,0.0
uniform,30,0.2,38158,2.0,0.0
uniform,30,0.2,78286,2.0,0.0
uniform,30,0.2,45588,2.0,0.0
uniform,30,0.2,31886,2.0,0.0
uniform,30,0.2,4383,2.0,0.0
uniform,30,0.2,33200,2.0,0.0
uniform,30,0.2,65344,2.0,0.0
uniform,30,0.2,61010,2.0,0.0
uniform,30,0.2,47678,2.0,0.0
uniform,30,0.2,66684,2.0,0.0
uniform,30,0.2,76232,2.0,0.0
uniform,30,0.2,26255,2.0,0.0
uniform,30,0.2,73096,2.0,0.0
uniform,30,0.2,43438,2.0,0.0
uniform,30,0.2,5098,2.0,0.0
uniform,30,0.2,16858,2.0,0.0
uniform,30,0.2,31828,2.0,0.0
uniform,30,0.2,18561,2.0,0.0
uniform,30,0.2,37106,2.0,0.0
uniform,30,0.2,95865,2.0,0.0
uniform,30,0.2,6797,2.0,0.0
uniform,30,0.2,85634,2.0,0.0
uniform,30,0.2,3677,2.0,0.0
uniform,30,0.2,94215,2.0,0.0
uniform,30,0.2,67389,2.0,0.0
uniform,30,0.2,58477,2.0,0.0
uniform,30,0.2,41169,2.0,0.0
uniform,30,0.2,44373,2.0,0.0
uniform,30,0.2,13391,2.0,0.0
uniform,30,0.2,13265,2.0,0.0
uniform,30,0.2,92885,2.0,0.0
uniform,30,0.2,56788,2.0,0.0
uniform,30,0.2,44442,2.0,0.0
uniform,30,0.2,29545,2.0,0.0
uniform,30,0.2,4443,2.0,0.0
uniform,30,0.2,39454,2.0,0.0
uniform,30,0.2,10608,2.0,0.0
uniform,30,0.2,86974,2.0,0.0
uniform,30,0.2,83746,2.0,0.0
uniform,30,0.2,86361,2.0,0.0
uniform,30,0.2,42449,2.0,0.0
uniform,30,0.2,253,2.0,0.0
uniform,30,0.2,94754,2.0,0.0
uniform,30,0.2,91205,2.0,0.0
uniform,30,0.2,59127,2.0,0.0
uniform,30,0.2,78940,2.0,0.0
uniform,30,0.2,68847,2.0,0.0
uniform,30,0.2,55604,2.0,0.0
uniform,30,0.2,99258,2.0,0.0
uniform,30,0.2,44717,2.0,0.0
uniform,30,0.2,85405,2.0,0.0
uniform,30,0.2,15192,2.0,0.0
uniform,30,0.2,63894,2.0,0.0
uniform,30,0.2,57098,2.0,0.0
uniform,30,0.2,11035,2.0,0.0
uniform,30,0.2,61603,2.0,0.0
uniform,30,0.2,5779,2.0,0.0
uniform,30,0.2,30615,2.0,0.0
uniform,30,0.2,35184,2.0,0.0
uniform,30,0.2,52447,2.0,0.0
uniform,30,0.2,19117,2.0,0.0
uniform,30,0.2,18934,2.0,0.0
uniform,30,0.2,28902,2.0,0.0
uniform,30,0.2,11524,2.0,0.0
uniform,30,0.25,45240,2.0,0.0
uniform,30,0.25,23230,2.0,0.0
uniform,30,0.25,65155,2.0,0.0
uniform,30,0.25,82809,2.0,0.0
uniform,30,0.25,5677,2.0,0.0
uniform,30,0.25,52796,2.0,0.0
uniform,30,0.25,46897,2.0,0.0
uniform,30,0.25,90559,2.0,0.0
uniform,30,0.25,38775,2.0,0.0
uniform,30,0.25,16756,2.0,0.0
uniform,30,0.25,29551,2.0,0.0
uniform,30,0.25,73575,2.0,0.0
uniform,30,0.25,1104,2.0,0.0
uniform,30,0.25,90527,2.0,0.0
uniform,30,0.25,98995,2.0,0.0
uniform,30,0.25,35564,2.0,0.0
uniform,30,0.25,87119,2.0,0.0
uniform,30,0.25,81477,2.0,0.0
uniform,30,0.25,5862,2.0,0.0
uniform,30,0.25,66578,2.0,0.0
uniform,30,0.25,82077,2.0,0.0
uniform,30,0.25,24294,2.0,0.0
uniform,30,0.25,68937,2.0,0.0
uniform,30,0.25,78434,2.0,0.0
uniform,30,0.25,49941,2.0,0.0
uniform,30,0.25,77737,2.0,0.0
uniform,30,0.25,71425,2.0,0.0
uniform,30,0.25,49360,2.0,0.0
uniform,30,0.25,87525,2.0,0.0
uniform,30,0.25,58591,2.0,0.0
uniform,30,0.25,25439,2.0,0.0
uniform,30,0.25,62885,2.0,0.0
uniform,30,0.25,56,2.0,0.0
uniform,30,0.25,51267,2.0,0.0
uniform,30,0.25,40086,2.0,0.0
uniform,30,0.25,46016,2.0,0.0
uniform,30,0.25,38158,2.0,0.0
uniform,30,0.25,78286,2.0,0.0
uniform,30,0.25,45588,2.0,0.0
uniform,30,0.25,31886,2.0,0.0
uniform,30,0.25,4383,2.0,0.0
uniform,30,0.25,33200,2.0,0.0
uniform,30,0.25,65344,2.0,0.0
uniform,30,0.25,61010,2.0,0.0
uniform,30,0.25,47678,2.0,0.0
uniform,30,0.25,66684,2.0,0.0
uniform,30,0.25,76232,2.0,0.0
uniform,30,0.25,26255,2.0,0.0
uniform,30,0.25,73096,2.0,0.0
uniform,30,0.25,43438,2.0,0.0
uniform,30,0.25,5098,2.0,0.0
uniform,30,0.25,16858,2.0,0.0
uniform,30,0.25,31828,2.0,0.0
uniform,30,0.25,18561,2.0,0.0
uniform,30,0.25,37106,2.0,0.0
uniform,30,0.25,95865,2.0,0.0
uniform,30,0.25,6797,2.0,0.0
uniform,30,0.25,85634,2.0,0.0
uniform,30,0.25,3677,2.0,0.0
uniform,30,0.25,94215,2.0,0.0
uniform,30,0.25,67389,2.0,0.0
uniform,30,0.25,58477,2.0,0.0
uniform,30,0.25,41169,2.0,0.0
uniform,30,0.25,44373,2.0,0.0
uniform,30,0.25,13391,2.0,0.0
uniform,30,0.25,13265,2.0,0.0
uniform,30,0.25,92885,2.0,0.0
uniform,30,0.25,56788,2.0,0.0
uniform,30,0.25,44442,2.0,0.0
uniform,30,0.25,29545,2.0,0.0
uniform,30,0.25,4443,2.0,0.0
uniform,30,0.25,39454,2.0,0.0
uniform,30,0.25,10608,2.0,0.0
uniform,30,0.25,86974,2.0,0.0
uniform,30,0.25,83746,2.0,0.0
uniform,30,0.25,86361,2.0,0.0
uniform,30,0.25,42449,2.0,0.0
uniform,30,0.25,253,2.0,0.0
uniform,30,0.25,94754,2.0,0.0
uniform,30,0.25,91205,2.0,0.0
uniform,30,0.25,59127,2.0,0.0
uniform,30,0.25,78940,2.0,0.0
uniform,30,0.25,68847,2.0,0.0
uniform,30,0.25,55604,2.0,0.0
uniform,30,0.25,99258,2.0,0.0
uniform,30,0.25,44717,2.0,0.0
uniform,30,0.25,85405,2.0,0.0
uniform,30,0.25,15192,2.0,0.0
uniform,30,0.25,63894,2.0,0.0
uniform,30,0.25,57098,2.0,0.0
uniform,30,0.25,11035,2.0,0.0
uniform,30,0.25,61603,2.0,0.0
uniform,30,0.25,5779,2.0,0.0
uniform,30,0.25,30615,2.0,0.0
uniform,30,0.25,35184,2.0,0.0
uniform,30,0.25,52447,2.0,0.0
uniform,30,0.25,19117,2.0,0.0
uniform,30,0.25,18934,2.0,0.0
uniform,30,0.25,28902,2.0,0.0
uniform,30,0.25,11524,2.0,0.0
uniform,30,0.3,45240,2.0,0.0
uniform,30,0.3,23230,2.0,0.0
uniform,30,0.3,65155,2.0,1000.0
uniform,30,0.3,82809,2.0,0.0
uniform,30,0.3,5677,2.0,0.0
uniform,30,0.3,52796,2.0,0.0
uniform,30,0.3,46897,2.0,0.0
uniform,30,0.3,90559,2.0,0.0
uniform,30,0.3,38775,2.0,0.0
uniform,30,0.3,16756,2.0,0.0
uniform,30,0.3,29551,2.0,0.0
uniform,30,0.3,73575,2.0,0.0
uniform,30,0.3,1104,2.0,0.0
uniform,30,0.3,90527,2.0,0.0
uniform,30,0.3,98995,2.0,0.0
uniform,30,0.3,35564,2.0,0.0
uniform,30,0.3,87119,2.0,0.0
uniform,30,0.3,81477,2.0,0.0
uniform,30,0.3,5862,2.0,0.0
uniform,30,0.3,66578,2.0,0.0
uniform,30,0.3,82077,2.0,0.0
uniform,30,0.3,24294,2.0,0.0
uniform,30,0.3,68937,2.0,0.0
uniform,30,0.3,78434,2.0,0.0
uniform,30,0.3,49941,2.0,0.0
uniform,30,0.3,77737,2.0,0.0
uniform,30,0.3,71425,2.0,0.0
uniform,30,0.3,49360,2.0,0.0
uniform,30,0.3,87525,2.0,0.0
uniform,30,0.3,58591,2.0,0.0
uniform,30,0.3,25439,2.0,0.0
uniform,30,0.3,62885,2.0,0.0
uniform,30,0.3,56,2.0,0.0
uniform,30,0.3,51267,2.0,0.0
uniform,30,0.3,40086,2.0,0.0
uniform,30,0.3,46016,2.0,0.0
uniform,30,0.3,38158,2.0,0.0
uniform,30,0.3,78286,2.0,0.0
uniform,30,0.3,45588,2.0,0.0
uniform,30,0.3,31886,2.0,0.0
uniform,30,0.3,4383,2.0,0.0
uniform,30,0.3,33200,2.0,0.0
uniform,30,0.3,65344,2.0,0.0
uniform,30,0.3,61010,2.0,0.0
uniform,30,0.3,47678,2.0,0.0
uniform,30,0.3,66684,2.0,0.0
uniform,30,0.3,76232,2.0,0.0
uniform,30,0.3,26255,2.0,0.0
uniform,30,0.3,73096,2.0,1000.0
uniform,30,0.3,43438,2.0,0.0
uniform,30,0.3,5098,2.0,0.0
uniform,30,0.3,16858,2.0,0.0
uniform,30,0.3,31828,2.0,0.0
uniform,30,0.3,18561,2.0,0.0
uniform,30,0.3,37106,2.0,0.0
uniform,30,0.3,95865,2.0,0.0
uniform,30,0.3,6797,2.0,0.0
uniform,30,0.3,85634,2.0,0.0
uniform,30,0.3,3677,2.0,0.0
uniform,30,0.3,94215,2.0,0.0
uniform,30,0.3,67389,2.0,0.0
uniform,30,0.3,58477,2.0,0.0
uniform,30,0.3,41169,2.0,0.0
uniform,30,0.3,44373,2.0,0.0
uniform,30,0.3,13391,2.0,0.0
uniform,30,0.3,13265,2.0,0.0
uniform,30,0.3,92885,2.0,0.0
uniform,30,0.3,56788,2.0,0.0
uniform,30,0.3,44442,2.0,0.0
uniform,30,0.3,29545,2.0,0.0
uniform,30,0.3,4443,2.0,0.0
uniform,30,0.3,39454,2.0,0.0
uniform,30,0.3,10608,2.0,0.0
uniform,30,0.3,86974,2.0,0.0
uniform,30,0.3,83746,2.0,0.0
uniform,30,0.3,86361,2.0,0.0
uniform,30,0.3,42449,2.0,0.0
uniform,30,0.3,253,2.0,0.0
uniform,30,0.3,94754,2.0,0.0
uniform,30,0.3,91205,2.0,0.0
uniform,30,0.3,59127,2.0,0.0
uniform,30,0.3,78940,2.0,0.0
uniform,30,0.3,68847,2.0,0.0
uniform,30,0.3,55604,2.0,0.0
uniform,30,0.3,99258,2.0,0.0
uniform,30,0.3,44717,2.0,0.0
uniform,30,0.3,85405,2.0,0.0
uniform,30,0.3,15192,2.0,0.0
uniform,30,0.3,63894,2.0,0.0
uniform,30,0.3,57098,2.0,0.0
uniform,30,0.3,11035,2.0,0.0
uniform,30,0.3,61603,2.0,0.0
uniform,30,0.3,5779,2.0,0.0
uniform,30,0.3,30615,2.0,0.0
uniform,30,0.3,35184,2.0,0.0
uniform,30,0.3,52447,2.0,0.0
uniform,30,0.3,19117,2.0,0.0
uniform,30,0.3,18934,2.0,0.0
uniform,30,0.3,28902,2.0,0.0
uniform,30,0.3,11524,2.0,0.0
uniform,30,0.35,45240,2.0,0.0
uniform,30,0.35,23230,2.0,0.0
uniform,30,0.35,65155,2.0,1000.0
uniform,30,0.35,82809,2.0,1000.0
uniform,30,0.35,5677,2.0,1000.0
uniform,30,0.35,52796,2.0,1000.0
uniform,30,0.35,46897,2.0,0.0
uniform,30,0.35,90559,2.0,1000.0
uniform,30,0.35,38775,2.0,0.0
uniform,30,0.35,16756,2.0,1000.0
uniform,30,0.35,29551,2.0,0.0
uniform,30,0.35,73575,2.0,0.0
uniform,30,0.35,1104,2.0,1000.0
uniform,30,0.35,90527,2.0,1000.0
uniform,30,0.35,98995,2.0,1000.0
uniform,30,0.35,35564,2.0,0.0
uniform,30,0.35,87119,2.0,1000.0
uniform,30,0.35,81477,2.0,0.0
uniform,30,0.35,5862,2.0,0.0
uniform,30,0.35,66578,2.0,0.0
uniform,30,0.35,82077,2.0,0.0
uniform,30,0.35,24294,2.0,1000.0
uniform,30,0.35,68937,2.0,1000.0
uniform,30,0.35,78434,2.0,1000.0
uniform,30,0.35,49941,2.0,1000.0
uniform,30,0.35,77737,2.0,0.0
uniform,30,0.35,71425,2.0,0.0
uniform,30,0.35,49360,2.0,1000.0
uniform,30,0.35,87525,2.0,1000.0
uniform,30,0.35,58591,2.0,0.0
uniform,30,0.35,25439,2.0,0.0
uniform,30,0.35,62885,2.0,1000.0
uniform,30,0.35,56,2.0,1000.0
uniform,30,0.35,51267,2.0,1000.0
uniform,30,0.35,40086,2.0,1000.0
uniform,30,0.35,46016,2.0,1000.0
uniform,30,0.35,38158,2.0,1000.0
uniform,30,0.35,78286,2.0,1000.0
