fibrosis_type,fiber_angle_deg,density,seed,atpi,final_time_ms
diffuse,30,0.2,7894122240,2.0,0.0
interstitial,30,0.45,2087590310,2.0,0.0
compact,60,0.3,1172929260,2.0,0.0
patchy,30,0.5,5678886323,2.0,0.0
patchy,30,0.5,2954531406,2.0,0.0
compact,60,0.35,2323000660,2.0,0.0
diffuse,30,0.2,5560485340,2.0,0.0
interstitial,30,0.45,8713744819,2.0,0.0
patchy,30,0.5,3945455660,2.0,0.0
compact,60,0.35,8281057198,2.0,0.0
interstitial,30,0.45,9929456640,2.0,0.0
patchy,30,0.5,8697495792,2.0,0.0
compact,60,0.35,5279693496,2.0,0.0
diffuse,30,0.2,4471704284,2.0,0.0
patchy,30,0.5,8636259798,2.0,0.0
diffuse,30,0.2,1519198587,2.0,0.0
compact,60,0.35,9056029292,2.0,0.0
interstitial,30,0.45,5509870200,2.0,0.0
patchy,30,0.5,25234347,2.0,0.0
compact,60,0.35,1675625465,2.0,0.0
interstitial,30,0.45,1924147805,2.0,0.0
diffuse,30,0.2,5709837683,2.0,0.0
compact,60,0.35,7357558571,2.0,0.0
patchy,30,0.5,9120653987,2.0,0.0
interstitial,30,0.45,2407253723,2.0,0.0
compact,60,0.35,9052842836,2.0,0.0
patchy,30,0.5,7894122240,2.0,0.0
compact,60,0.35,3556407089,2.0,0.0
diffuse,30,0.2,6160401757,2.0,0.0
interstitial,30,0.45,6969384055,2.0,0.0
patchy,30,0.5,5560485340,2.0,0.0
interstitial,30,0.45,4021883132,2.0,0.0
diffuse,30,0.2,3061515680,2.0,0.0
compact,60,0.35,8147802193,2.0,0.0
compact,60,0.35,6657838753,2.0,0.0
patchy,30,0.5,4471704284,2.0,0.0
interstitial,30,0.45,7435253948,2.0,0.0
patchy,30,0.5,1519198587,2.0,0.0
diffuse,30,0.2,5244768376,2.0,0.0
compact,60,0.35,2429371439,2.0,0.0
interstitial,30,0.45,8242957005,2.0,0.0
patchy,30,0.5,5709837683,2.0,0.0
diffuse,30,0.2,1893379961,2.0,0.0
compact,60,0.35,7843554712,2.0,0.0
patchy,30,0.5,6160401757,2.0,0.0
diffuse,30,0.2,1152363306,2.0,0.0
interstitial,30,0.45,7674453130,2.0,0.0
compact,60,0.35,7773847238,2.0,0.0
patchy,30,0.5,3061515680,2.0,0.0
compact,60,0.35,4936034257,2.0,0.0
interstitial,30,0.45,2116080963,2.0,0.0
patchy,30,0.5,5244768376,2.0,0.0
diffuse,30,0.2,8482922795,2.0,0.0
compact,60,0.35,5859153705,2.0,0.0
patchy,30,0.5,1893379961,2.0,0.0
compact,60,0.35,6288530517,2.0,0.0
interstitial,30,0.45,5101019868,2.0,0.0
patchy,30,0.5,1152363306,2.0,0.0
interstitial,30,0.45,1309526669,2.0,0.0
diffuse,30,0.2,9882397830,2.0,0.0
compact,60,0.35,5126742590,2.0,0.0
compact,60,0.35,4601658087,2.0,0.0
interstitial,30,0.45,1855686211,2.0,0.0
patchy,30,0.5,8482922795,2.0,0.0
diffuse,30,0.2,9586683249,2.0,0.0
interstitial,30,0.45,527597011,2.0,0.0
compact,60,0.35,7828718996,2.0,0.0
patchy,30,0.5,9882397830,2.0,0.0
diffuse,30,0.2,3729556780,2.0,0.0
compact,60,0.35,3188582674,2.0,0.0
patchy,30,0.5,9586683249,2.0,0.0
diffuse,30,0.2,381363842,2.0,0.0
compact,60,0.35,3320004656,2.0,0.0
patchy,30,0.5,3729556780,2.0,0.0
compact,60,0.35,6101075833,2.0,0.0
patchy,30,0.5,381363842,2.0,0.0
diffuse,30,0.2,9625808203,2.0,0.0
compact,60,0.35,6668470416,2.0,0.0
interstitial,30,0.45,1258989199,2.0,1000.0
compact,60,0.35,2625501404,2.0,0.0
patchy,30,0.5,9625808203,2.0,0.0
diffuse,30,0.2,8241580884,2.0,0.0
compact,60,0.35,4343857888,2.0,0.0
interstitial,30,0.45,9354132757,2.0,0.0
patchy,30,0.5,8241580884,2.0,0.0
patchy,30,0.5,3753566142,2.0,0.0
diffuse,30,0.2,3753566142,2.0,0.0
compact,60,0.35,1685771831,2.0,0.0
patchy,30,0.5,1806742986,2.0,0.0
interstitial,30,0.45,7039289027,2.0,0.0
patchy,30,0.5,3093445294,2.0,0.0
diffuse,30,0.2,1806742986,2.0,0.0
compact,60,0.35,1856097065,2.0,0.0
patchy,30,0.5,3871896320,2.0,0.0
interstitial,30,0.45,1172929260,2.0,0.0
diffuse,30,0.2,3093445294,2.0,0.0
interstitial,30,0.5,2323000660,2.0,0.0
compact,60,0.35,9586652161,2.0,0.0
patchy,30,0.5,8813045331,2.0,0.0
diffuse,30,0.2,3871896320,2.0,0.0
compact,60,0.35,8563501408,2.0,0.0
interstitial,30,0.5,8281057198,2.0,0.0
patchy,30,0.5,5579809537,2.0,0.0
compact,60,0.35,9421603667,2.0,0.0
diffuse,30,0.2,8813045331,2.0,0.0
compact,60,0.35,5847722053,2.0,0.0
interstitial,30,0.5,5279693496,2.0,0.0
patchy,30,0.5,7599830787,2.0,0.0
compact,60,0.35,4437314296,2.0,0.0
patchy,30,0.5,3783596351,2.0,0.0
diffuse,30,0.2,5579809537,2.0,0.0
interstitial,30,0.5,9056029292,2.0,0.0
compact,60,0.35,1326487139,2.0,0.0
patchy,30,0.5,9255246124,2.0,0.0
interstitial,30,0.5,1675625465,2.0,0.0
compact,60,0.35,5678886323,2.0,0.0
compact,60,0.35,2954531406,2.0,0.0
diffuse,30,0.2,7599830787,2.0,0.0
patchy,30,0.5,9769371346,2.0,0.0
compact,60,0.35,3945455660,2.0,0.0
interstitial,30,0.5,7357558571,2.0,0.0
patchy,30,0.5,462908093,2.0,0.0
diffuse,30,0.2,3783596351,2.0,0.0
compact,60,0.35,8697495792,2.0,0.0
interstitial,30,0.5,9052842836,2.0,0.0
compact,60,0.35,8636259798,2.0,0.0
patchy,30,0.5,6992987157,2.0,0.0
interstitial,30,0.5,3556407089,2.0,0.0
diffuse,30,0.2,9255246124,2.0,0.0
compact,60,0.35,25234347,2.0,0.0
compact,60,0.35,9120653987,2.0,0.0
patchy,30,0.5,6785912112,2.0,0.0
interstitial,30,0.5,8147802193,2.0,0.0
diffuse,30,0.2,9769371346,2.0,0.0
compact,60,0.35,7894122240,2.0,0.0
patchy,30,0.5,5815996253,2.0,0.0
diffuse,30,0.2,462908093,2.0,0.0
interstitial,30,0.5,6657838753,2.0,0.0
compact,60,0.35,5560485340,2.0,0.0
compact,60,0.35,4471704284,2.0,0.0
interstitial,30,0.5,2429371439,2.0,0.0
patchy,30,0.5,5762620602,2.0,0.0
diffuse,30,0.2,6992987157,2.0,0.0
compact,60,0.35,1519198587,2.0,0.0
patchy,30,0.5,9228145936,2.0,0.0
interstitial,30,0.5,7843554712,2.0,0.0
compact,60,0.35,5709837683,2.0,0.0
diffuse,30,0.2,6785912112,2.0,0.0
compact,60,0.35,6160401757,2.0,0.0
patchy,30,0.5,4798457802,2.0,0.0
patchy,30,0.5,2863465351,2.0,0.0
compact,60,0.35,3061515680,2.0,0.0
interstitial,30,0.5,7773847238,2.0,0.0
patchy,30,0.5,428199325,2.0,0.0
diffuse,30,0.2,5815996253,2.0,0.0
compact,60,0.35,5244768376,2.0,0.0
patchy,30,0.5,1996516809,2.0,0.0
interstitial,30,0.5,4936034257,2.0,0.0
compact,60,0.35,1893379961,2.0,0.0
diffuse,30,0.2,5762620602,2.0,0.0
patchy,30,0.5,9615671528,2.0,0.0
compact,60,0.35,1152363306,2.0,0.0
interstitial,30,0.5,5859153705,2.0,0.0
compact,60,0.35,8482922795,2.0,0.0
diffuse,30,0.2,9228145936,2.0,0.0
patchy,30,0.5,9895229241,2.0,0.0
compact,60,0.35,9882397830,2.0,0.0
interstitial,30,0.5,6288530517,2.0,0.0
compact,60,0.35,9586683249,2.0,0.0
patchy,30,0.5,8463968755,2.0,0.0
diffuse,30,0.2,4798457802,2.0,0.0
compact,60,0.35,3729556780,2.0,0.0
patchy,30,0.5,2087590310,2.0,0.0
interstitial,30,0.5,5126742590,2.0,0.0
diffuse,30,0.2,2863465351,2.0,0.0
compact,60,0.35,381363842,2.0,0.0
patchy,30,0.5,8713744819,2.0,0.0
diffuse,30,0.2,428199325,2.0,0.0
compact,60,0.35,9625808203,2.0,0.0
interstitial,30,0.5,4601658087,2.0,0.0
patchy,30,0.5,9929456640,2.0,0.0
compact,60,0.35,8241580884,2.0,0.0
diffuse,30,0.2,1996516809,2.0,0.0
interstitial,30,0.5,7828718996,2.0,0.0
compact,60,0.35,3753566142,2.0,0.0
patchy,30,0.5,5509870200,2.0,0.0
interstitial,30,0.5,3188582674,2.0,0.0
patchy,30,0.5,1924147805,2.0,0.0
interstitial,30,0.5,3320004656,2.0,0.0
compact,60,0.35,1806742986,2.0,0.0
diffuse,30,0.2,9615671528,2.0,0.0
compact,60,0.35,3093445294,2.0,0.0
patchy,30,0.5,2407253723,2.0,0.0
compact,60,0.35,3871896320,2.0,0.0
interstitial,30,0.5,6101075833,2.0,0.0
patchy,30,0.5,6969384055,2.0,0.0
diffuse,30,0.2,9895229241,2.0,0.0
compact,60,0.35,8813045331,2.0,0.0
patchy,30,0.5,4021883132,2.0,0.0
compact,60,0.35,5579809537,2.0,0.0
interstitial,30,0.5,6668470416,2.0,0.0
diffuse,30,0.2,8463968755,2.0,0.0
interstitial,30,0.5,2625501404,2.0,0.0
patchy,30,0.5,7435253948,2.0,0.0
compact,60,0.35,7599830787,2.0,0.0
diffuse,30,0.2,2087590310,2.0,0.0
compact,60,0.35,3783596351,2.0,0.0
patchy,30,0.5,8242957005,2.0,0.0
interstitial,30,0.5,4343857888,2.0,0.0
compact,60,0.35,9255246124,2.0,0.0
interstitial,30,0.5,1685771831,2.0,0.0
interstitial,30,0.5,1856097065,2.0,0.0
diffuse,30,0.2,8713744819,2.0,0.0
patchy,30,0.5,7674453130,2.0,0.0
compact,60,0.35,9769371346,2.0,0.0
patchy,30,0.5,2116080963,2.0,0.0
compact,60,0.35,462908093,2.0,0.0
diffuse,30,0.2,9929456640,2.0,0.0
interstitial,30,0.5,9586652161,2.0,0.0
compact,60,0.35,6992987157,2.0,0.0
patchy,30,0.5,5101019868,2.0,0.0
patchy,30,0.5,1309526669,2.0,0.0
compact,60,0.35,6785912112,2.0,0.0
patchy,30,0.5,1855686211,2.0,0.0
diffuse,30,0.2,5509870200,2.0,0.0
interstitial,30,0.5,8563501408,2.0,0.0
patchy,30,0.5,527597011,2.0,0.0
compact,60,0.35,5815996253,2.0,0.0
patchy,30,0.5,1258989199,2.0,0.0
diffuse,30,0.2,1924147805,2.0,0.0
compact,60,0.35,5762620602,2.0,0.0
interstitial,30,0.5,9421603667,2.0,0.0
patchy,30,0.5,9354132757,2.0,0.0
diffuse,30,0.2,2407253723,2.0,0.0
compact,60,0.35,9228145936,2.0,0.0
interstitial,30,0.5,5847722053,2.0,0.0
compact,60,0.35,4798457802,2.0,0.0
patchy,30,0.5,7039289027,2.0,0.0
patchy,30,0.5,1172929260,2.0,0.0
compact,60,0.35,2863465351,2.0,0.0
diffuse,30,0.2,6969384055,2.0,0.0
patchy,30,0.55,2323000660,2.0,0.0
interstitial,30,0.5,4437314296,2.0,0.0
interstitial,30,0.5,1326487139,2.0,0.0
diffuse,30,0.2,4021883132,2.0,0.0
patchy,30,0.55,8281057198,2.0,0.0
compact,60,0.35,428199325,2.0,0.0
compact,60,0.35,1996516809,2.0,0.0
interstitial,30,0.5,5678886323,2.0,0.0
patchy,30,0.55,5279693496,2.0,0.0
diffuse,30,0.2,7435253948,2.0,0.0
compact,60,0.35,9615671528,2.0,0.0
interstitial,30,0.5,2954531406,2.0,0.0
compact,60,0.35,9895229241,2.0,0.0
patchy,30,0.55,9056029292,2.0,0.0
interstitial,30,0.5,3945455660,2.0,0.0
patchy,30,0.55,1675625465,2.0,0.0
diffuse,30,0.2,8242957005,2.0,0.0
compact,60,0.35,8463968755,2.0,0.0
compact,60,0.35,2087590310,2.0,0.0
interstitial,30,0.5,8697495792,2.0,0.0
patchy,30,0.55,7357558571,2.0,0.0
compact,60,0.35,8713744819,2.0,0.0
diffuse,30,0.2,7674453130,2.0,0.0
interstitial,30,0.5,8636259798,2.0,0.0
patchy,30,0.55,9052842836,2.0,0.0
patchy,30,0.55,3556407089,2.0,0.0
diffuse,30,0.2,2116080963,2.0,0.0
compact,60,0.35,9929456640,2.0,0.0
interstitial,30,0.5,25234347,2.0,0.0
compact,60,0.35,5509870200,2.0,0.0
patchy,30,0.55,8147802193,2.0,0.0
interstitial,30,0.5,9120653987,2.0,0.0
diffuse,30,0.2,5101019868,2.0,0.0
compact,60,0.35,1924147805,2.0,0.0
patchy,30,0.55,6657838753,2.0,0.0
patchy,30,0.55,2429371439,2.0,0.0
diffuse,30,0.2,1309526669,2.0,0.0
interstitial,30,0.5,7894122240,2.0,0.0
compact,60,0.35,2407253723,2.0,0.0
diffuse,30,0.2,1855686211,2.0,0.0
compact,60,0.35,6969384055,2.0,0.0
patchy,30,0.55,7843554712,2.0,0.0
interstitial,30,0.5,5560485340,2.0,0.0
diffuse,30,0.2,527597011,2.0,0.0
compact,60,0.35,4021883132,2.0,0.0
patchy,30,0.55,7773847238,2.0,0.0
diffuse,30,0.2,1258989199,2.0,0.0
compact,60,0.35,7435253948,2.0,0.0
interstitial,30,0.5,4471704284,2.0,0.0
interstitial,30,0.5,1519198587,2.0,0.0
patchy,30,0.55,4936034257,2.0,0.0
compact,60,0.35,8242957005,2.0,0.0
diffuse,30,0.2,9354132757,2.0,0.0
compact,60,0.35,7674453130,2.0,0.0
interstitial,30,0.5,5709837683,2.0,0.0
patchy,30,0.55,5859153705,2.0,0.0
compact,60,0.35,2116080963,2.0,0.0
diffuse,30,0.2,7039289027,2.0,0.0
compact,60,0.35,5101019868,2.0,0.0
interstitial,30,0.5,6160401757,2.0,0.0
patchy,30,0.55,6288530517,2.0,0.0
interstitial,30,0.5,3061515680,2.0,0.0
diffuse,30,0.2,1172929260,2.0,0.0
compact,60,0.35,1309526669,2.0,0.0
patchy,30,0.55,5126742590,2.0,0.0
compact,60,0.35,1855686211,2.0,0.0
diffuse,30,0.25,2323000660,2.0,0.0
interstitial,30,0.5,5244768376,2.0,0.0
compact,60,0.35,527597011,2.0,0.0
interstitial,30,0.5,1893379961,2.0,0.0
interstitial,30,0.5,1152363306,2.0,0.0
patchy,30,0.55,4601658087,2.0,0.0
diffuse,30,0.25,8281057198,2.0,0.0
compact,60,0.35,1258989199,2.0,0.0
compact,60,0.35,9354132757,2.0,0.0
patchy,30,0.55,7828718996,2.0,0.0
interstitial,30,0.5,8482922795,2.0,0.0
patchy,30,0.55,3188582674,2.0,0.0
patchy,30,0.55,3320004656,2.0,0.0
diffuse,30,0.25,5279693496,2.0,0.0
compact,60,0.35,7039289027,2.0,0.0
compact,60,0.35,1172929260,2.0,0.0
interstitial,30,0.5,9882397830,2.0,0.0
patchy,30,0.55,6101075833,2.0,0.0
compact,60,0.4,2323000660,2.0,0.0
diffuse,30,0.25,9056029292,2.0,0.0
interstitial,30,0.5,9586683249,2.0,0.0
patchy,30,0.55,6668470416,2.0,0.0
compact,60,0.4,8281057198,2.0,0.0
interstitial,30,0.5,3729556780,2.0,0.0
diffuse,30,0.25,1675625465,2.0,0.0
patchy,30,0.55,2625501404,2.0,0.0
compact,60,0.4,5279693496,2.0,0.0
interstitial,30,0.5,381363842,2.0,0.0
compact,60,0.4,9056029292,2.0,0.0
diffuse,30,0.25,7357558571,2.0,0.0
patchy,30,0.55,4343857888,2.0,0.0
compact,60,0.4,1675625465,2.0,0.0
patchy,30,0.55,1685771831,2.0,0.0
compact,60,0.4,7357558571,2.0,0.0
patchy,30,0.55,1856097065,2.0,0.0
interstitial,30,0.5,9625808203,2.0,0.0
diffuse,30,0.25,9052842836,2.0,0.0
compact,60,0.4,9052842836,2.0,0.0
patchy,30,0.55,9586652161,2.0,0.0
interstitial,30,0.5,8241580884,2.0,0.0
compact,60,0.4,3556407089,2.0,0.0
diffuse,30,0.25,3556407089,2.0,0.0
compact,60,0.4,8147802193,2.0,0.0
interstitial,30,0.5,3753566142,2.0,0.0
patchy,30,0.55,8563501408,2.0,0.0
interstitial,30,0.5,1806742986,2.0,0.0
compact,60,0.4,6657838753,2.0,0.0
interstitial,30,0.5,3093445294,2.0,0.0
diffuse,30,0.25,8147802193,2.0,0.0
patchy,30,0.55,9421603667,2.0,0.0
compact,60,0.4,2429371439,2.0,0.0
interstitial,30,0.5,3871896320,2.0,0.0
compact,60,0.4,7843554712,2.0,0.0
patchy,30,0.55,5847722053,2.0,0.0
diffuse,30,0.25,6657838753,2.0,0.0
compact,60,0.4,7773847238,2.0,0.0
interstitial,30,0.5,8813045331,2.0,0.0
diffuse,30,0.25,2429371439,2.0,0.0
patchy,30,0.55,4437314296,2.0,0.0
compact,60,0.4,4936034257,2.0,0.0
patchy,30,0.55,1326487139,2.0,0.0
compact,60,0.4,5859153705,2.0,0.0
interstitial,30,0.5,5579809537,2.0,0.0
diffuse,30,0.25,7843554712,2.0,0.0
compact,60,0.4,6288530517,2.0,0.0
patchy,30,0.55,5678886323,2.0,0.0
patchy,30,0.55,2954531406,2.0,0.0
compact,60,0.4,5126742590,2.0,0.0
patchy,30,0.55,3945455660,2.0,0.0
interstitial,30,0.5,7599830787,2.0,0.0
compact,60,0.4,4601658087,2.0,0.0
diffuse,30,0.25,7773847238,2.0,0.0
interstitial,30,0.5,3783596351,2.0,0.0
patchy,30,0.55,8697495792,2.0,0.0
compact,60,0.4,7828718996,2.0,0.0
compact,60,0.4,3188582674,2.0,0.0
diffuse,30,0.25,4936034257,2.0,0.0
interstitial,30,0.5,9255246124,2.0,0.0
patchy,30,0.55,8636259798,2.0,0.0
compact,60,0.4,3320004656,2.0,0.0
patchy,30,0.55,25234347,2.0,0.0
compact,60,0.4,6101075833,2.0,0.0
interstitial,30,0.5,9769371346,2.0,0.0
diffuse,30,0.25,5859153705,2.0,0.0
compact,60,0.4,6668470416,2.0,0.0
patchy,30,0.55,9120653987,2.0,0.0
interstitial,30,0.5,462908093,2.0,0.0
compact,60,0.4,2625501404,2.0,0.0
patchy,30,0.55,7894122240,2.0,0.0
diffuse,30,0.25,6288530517,2.0,0.0
compact,60,0.4,4343857888,2.0,0.0
interstitial,30,0.5,6992987157,2.0,0.0
compact,60,0.4,1685771831,2.0,0.0
patchy,30,0.55,5560485340,2.0,0.0
compact,60,0.4,1856097065,2.0,0.0
interstitial,30,0.5,6785912112,2.0,0.0
diffuse,30,0.25,5126742590,2.0,0.0
compact,60,0.4,9586652161,2.0,0.0
patchy,30,0.55,4471704284,2.0,0.0
compact,60,0.4,8563501408,2.0,0.0
patchy,30,0.55,1519198587,2.0,0.0
interstitial,30,0.5,5815996253,2.0,0.0
diffuse,30,0.25,4601658087,2.0,0.0
compact,60,0.4,9421603667,2.0,0.0
compact,60,0.4,5847722053,2.0,0.0
patchy,30,0.55,5709837683,2.0,0.0
interstitial,30,0.5,5762620602,2.0,0.0
diffuse,30,0.25,7828718996,2.0,0.0
compact,60,0.4,4437314296,2.0,0.0
patchy,30,0.55,6160401757,2.0,0.0
patchy,30,0.55,3061515680,2.0,0.0
compact,60,0.4,1326487139,2.0,0.0
diffuse,30,0.25,3188582674,2.0,0.0
interstitial,30,0.5,9228145936,2.0,0.0
compact,60,0.4,5678886323,2.0,0.0
diffuse,30,0.25,3320004656,2.0,0.0
patchy,30,0.55,5244768376,2.0,0.0
compact,60,0.4,2954531406,2.0,0.0
patchy,30,0.55,1893379961,2.0,0.0
interstitial,30,0.5,4798457802,2.0,0.0
compact,60,0.4,3945455660,2.0,0.0
patchy,30,0.55,1152363306,2.0,0.0
interstitial,30,0.5,2863465351,2.0,0.0
diffuse,30,0.25,6101075833,2.0,0.0
compact,60,0.4,8697495792,2.0,0.0
interstitial,30,0.5,428199325,2.0,0.0
patchy,30,0.55,8482922795,2.0,0.0
compact,60,0.4,8636259798,2.0,0.0
interstitial,30,0.5,1996516809,2.0,0.0
compact,60,0.4,25234347,2.0,0.0
diffuse,30,0.25,6668470416,2.0,0.0
patchy,30,0.55,9882397830,2.0,0.0
interstitial,30,0.5,9615671528,2.0,0.0
compact,60,0.4,9120653987,2.0,0.0
diffuse,30,0.25,2625501404,2.0,0.0
patchy,30,0.55,9586683249,2.0,0.0
compact,60,0.4,7894122240,2.0,0.0
patchy,30,0.55,3729556780,2.0,0.0
interstitial,30,0.5,9895229241,2.0,0.0
patchy,30,0.55,381363842,2.0,0.0
compact,60,0.4,5560485340,2.0,0.0
diffuse,30,0.25,4343857888,2.0,0.0
compact,60,0.4,4471704284,2.0,0.0
interstitial,30,0.5,8463968755,2.0,0.0
patchy,30,0.55,9625808203,2.0,0.0
diffuse,30,0.25,1685771831,2.0,0.0
interstitial,30,0.5,2087590310,2.0,0.0
compact,60,0.4,1519198587,2.0,0.0
patchy,30,0.55,8241580884,2.0,0.0
diffuse,30,0.25,1856097065,2.0,0.0
compact,60,0.4,5709837683,2.0,0.0
patchy,30,0.55,3753566142,2.0,0.0
compact,60,0.4,6160401757,2.0,0.0
patchy,30,0.55,1806742986,2.0,0.0
interstitial,30,0.5,8713744819,2.0,0.0
patchy,30,0.55,3093445294,2.0,0.0
patchy,30,0.55,3871896320,2.0,0.0
diffuse,30,0.25,9586652161,2.0,0.0
compact,60,0.4,3061515680,2.0,0.0
compact,60,0.4,5244768376,2.0,0.0
patchy,30,0.55,8813045331,2.0,0.0
interstitial,30,0.5,9929456640,2.0,0.0
diffuse,30,0.25,8563501408,2.0,0.0
compact,60,0.4,1893379961,2.0,0.0
compact,60,0.4,1152363306,2.0,0.0
patchy,30,0.55,5579809537,2.0,0.0
interstitial,30,0.5,5509870200,2.0,0.0
diffuse,30,0.25,9421603667,2.0,0.0
compact,60,0.4,8482922795,2.0,0.0
interstitial,30,0.5,1924147805,2.0,0.0
patchy,30,0.55,7599830787,2.0,0.0
compact,60,0.4,9882397830,2.0,0.0
patchy,30,0.55,3783596351,2.0,0.0
compact,60,0.4,9586683249,2.0,0.0
diffuse,30,0.25,5847722053,2.0,0.0
patchy,30,0.55,9255246124,2.0,0.0
compact,60,0.4,3729556780,2.0,0.0
patchy,30,0.55,9769371346,2.0,0.0
diffuse,30,0.25,4437314296,2.0,0.0
compact,60,0.4,381363842,2.0,0.0
patchy,30,0.55,462908093,2.0,0.0
interstitial,30,0.5,2407253723,2.0,1000.0
compact,60,0.4,9625808203,2.0,0.0
diffuse,30,0.25,1326487139,2.0,0.0
patchy,30,0.55,6992987157,2.0,0.0
compact,60,0.4,8241580884,2.0,0.0
interstitial,30,0.5,6969384055,2.0,0.0
compact,60,0.4,3753566142,2.0,0.0
interstitial,30,0.5,4021883132,2.0,0.0
patchy,30,0.55,6785912112,2.0,0.0
diffuse,30,0.25,5678886323,2.0,0.0
diffuse,30,0.25,2954531406,2.0,0.0
compact,60,0.4,1806742986,2.0,0.0
patchy,30,0.55,5815996253,2.0,0.0
compact,60,0.4,3093445294,2.0,0.0
interstitial,30,0.5,7435253948,2.0,0.0
diffuse,30,0.25,3945455660,2.0,0.0
compact,60,0.4,3871896320,2.0,0.0
patchy,30,0.55,5762620602,2.0,0.0
compact,60,0.4,8813045331,2.0,0.0
interstitial,30,0.5,8242957005,2.0,0.0
compact,60,0.4,5579809537,2.0,0.0
diffuse,30,0.25,8697495792,2.0,0.0
patchy,30,0.55,9228145936,2.0,0.0
compact,60,0.4,7599830787,2.0,0.0
interstitial,30,0.5,7674453130,2.0,0.0
patchy,30,0.55,4798457802,2.0,0.0
interstitial,30,0.5,2116080963,2.0,0.0
compact,60,0.4,3783596351,2.0,0.0
patchy,30,0.55,2863465351,2.0,0.0
diffuse,30,0.25,8636259798,2.0,0.0
patchy,30,0.55,428199325,2.0,0.0
patchy,30,0.55,1996516809,2.0,0.0
compact,60,0.4,9255246124,2.0,0.0
diffuse,30,0.25,25234347,2.0,0.0
interstitial,30,0.5,5101019868,2.0,0.0
compact,60,0.4,9769371346,2.0,0.0
compact,60,0.4,462908093,2.0,0.0
interstitial,30,0.5,1309526669,2.0,0.0
patchy,30,0.55,9615671528,2.0,0.0
interstitial,30,0.5,1855686211,2.0,0.0
diffuse,30,0.25,9120653987,2.0,0.0
compact,60,0.4,6992987157,2.0,0.0
interstitial,30,0.5,527597011,2.0,0.0
patchy,30,0.55,9895229241,2.0,0.0
compact,60,0.4,6785912112,2.0,0.0
interstitial,30,0.5,1258989199,2.0,0.0
diffuse,30,0.25,7894122240,2.0,0.0
patchy,30,0.55,8463968755,2.0,0.0
compact,60,0.4,5815996253,2.0,0.0
interstitial,30,0.5,9354132757,2.0,0.0
patchy,30,0.55,2087590310,2.0,0.0
compact,60,0.4,5762620602,2.0,0.0
diffuse,30,0.25,5560485340,2.0,0.0
compact,60,0.4,9228145936,2.0,0.0
patchy,30,0.55,8713744819,2.0,0.0
interstitial,30,0.5,7039289027,2.0,0.0
interstitial,30,0.5,1172929260,2.0,0.0
compact,60,0.4,4798457802,2.0,0.0
interstitial,30,0.55,2323000660,2.0,0.0
patchy,30,0.55,9929456640,2.0,0.0
compact,60,0.4,2863465351,2.0,0.0
diffuse,30,0.25,4471704284,2.0,0.0
interstitial,30,0.55,8281057198,2.0,0.0
compact,60,0.4,428199325,2.0,0.0
patchy,30,0.55,5509870200,2.0,0.0
diffuse,30,0.25,1519198587,2.0,0.0
patchy,30,0.55,1924147805,2.0,0.0
compact,60,0.4,1996516809,2.0,0.0
patchy,30,0.55,2407253723,2.0,0.0
interstitial,30,0.55,5279693496,2.0,0.0
diffuse,30,0.25,5709837683,2.0,0.0
compact,60,0.4,9615671528,2.0,0.0
patchy,30,0.55,6969384055,2.0,0.0
compact,60,0.4,9895229241,2.0,0.0
patchy,30,0.55,4021883132,2.0,0.0
interstitial,30,0.55,9056029292,2.0,0.0
interstitial,30,0.55,1675625465,2.0,0.0
compact,60,0.4,8463968755,2.0,0.0
diffuse,30,0.25,6160401757,2.0,0.0
patchy,30,0.55,7435253948,2.0,0.0
compact,60,0.4,2087590310,2.0,0.0
diffuse,30,0.25,3061515680,2.0,0.0
interstitial,30,0.55,7357558571,2.0,0.0
compact,60,0.4,8713744819,2.0,0.0
patchy,30,0.55,8242957005,2.0,0.0
compact,60,0.4,9929456640,2.0,0.0
interstitial,30,0.55,9052842836,2.0,0.0
diffuse,30,0.25,5244768376,2.0,0.0
interstitial,30,0.55,3556407089,2.0,0.0
compact,60,0.4,5509870200,2.0,0.0
patchy,30,0.55,7674453130,2.0,0.0
diffuse,30,0.25,1893379961,2.0,0.0
patchy,30,0.55,2116080963,2.0,0.0
compact,60,0.4,1924147805,2.0,0.0
interstitial,30,0.55,8147802193,2.0,0.0
diffuse,30,0.25,1152363306,2.0,0.0
patchy,30,0.55,5101019868,2.0,0.0
compact,60,0.4,2407253723,2.0,0.0
patchy,30,0.55,1309526669,2.0,0.0
patchy,30,0.55,1855686211,2.0,0.0
interstitial,30,0.55,6657838753,2.0,0.0
compact,60,0.4,6969384055,2.0,0.0
patchy,30,0.55,527597011,2.0,0.0
diffuse,30,0.25,8482922795,2.0,0.0
interstitial,30,0.55,2429371439,2.0,0.0
patchy,30,0.55,1258989199,2.0,0.0
compact,60,0.4,4021883132,2.0,0.0
compact,60,0.4,7435253948,2.0,0.0
diffuse,30,0.25,9882397830,2.0,0.0
interstitial,30,0.55,7843554712,2.0,0.0
patchy,30,0.55,9354132757,2.0,0.0
compact,60,0.4,8242957005,2.0,0.0
compact,60,0.4,7674453130,2.0,0.0
patchy,30,0.55,7039289027,2.0,0.0
interstitial,30,0.55,7773847238,2.0,0.0
diffuse,30,0.25,9586683249,2.0,0.0
patchy,30,0.55,1172929260,2.0,0.0
compact,60,0.4,2116080963,2.0,0.0
